Project,HashId,BugId,BugType,BugReportDate,FixDate,FixHashId,File
cinder,6a28603f48feb682ed23ce5da4bdace12dc581fd,1282514,Bug,1390560296,1392911512,14903b4ca7d625b8e93fe431f854263bbe26e4bc,cinder/volume/flows/common.py
cinder,6a28603f48feb682ed23ce5da4bdace12dc581fd,1285060,Bug,1390560296,1393424802,b868ae707f9ecbe254101e21d9d7ffa0b05b17d1,cinder/volume/flows/manager/create_volume.py
cinder,6a31bf3e436c1b975630615af0b381df3b7c8756,1217552,Bug,1354827666,1377647645,37e775f12592824de17aee73216549bcb182c7cc,cinder/image/image_utils.py
cinder,6a31bf3e436c1b975630615af0b381df3b7c8756,1235358,Bug,1354827666,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/image/image_utils.py
cinder,6a31bf3e436c1b975630615af0b381df3b7c8756,1235358,Bug,1354827666,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/tests/test_volume.py
cinder,6a31bf3e436c1b975630615af0b381df3b7c8756,1363016,Bug,1354827666,1409320744,5c5f3c0684caada0fb7efe33d59bc7f1d66c72d8,cinder/image/image_utils.py
cinder,6afa0088c4ac91820ffddb409b4605be33f1537d,1278035,Bug,1377680723,1391951394,4cac1bd3227fd8b65744e75f0df018fb34bcb1c1,cinder/volume/manager.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/tests/test_rbd.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/volume/driver.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/volume/drivers/lvm.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/volume/drivers/rbd.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/volume/drivers/scality.py
cinder,6b85f929742348fc4ba9b17e2181982de7ef02a8,1247998,Bug,1374231608,1383627737,e066158b5235a3879fe90fa3bd813fc3363c01f5,cinder/volume/flows/create_volume/__init__.py
cinder,6c708d12f58eb20fce6733f1f6fd08d978570775,1225194,Bug,1361207960,1379120394,863ae9f484089aa5d9e576255b39288da82c1100,cinder/volume/drivers/lvm.py
cinder,6c708d12f58eb20fce6733f1f6fd08d978570775,1254089,Bug,1361207960,1385154310,273d8765115f0936d24549db8698dbe7e8d2ec1a,cinder/service.py
cinder,6ed3990d6aa8450e9b246d0e02724cf133b9059c,1254975,Bug,1373011196,1385465353,4a8ad10c3d5d79e09805c28486bd0f8a5a16c511,cinder/tests/api/contrib/test_volume_actions.py
cinder,6f24ca2496e37f3f75496c0e4191e71e55fd7b5d,1367454,Bug,1404331340,1410312090,3d301346a7100e52fe0c319c1c1b5b81a3bc1660,cinder/service.py
cinder,7055b7826527c1af9792a748ace55686c34a3915,1208734,Bug,1369814382,1375792346,061938563097241983b70fc6b85e1c196dfebfeb,cinder/exception.py
cinder,7055b7826527c1af9792a748ace55686c34a3915,1376199,Bug,1369814382,1412173673,82716b4ac836024b968c76db75be8a92ede0e226,cinder/db/sqlalchemy/models.py
cinder,70d1ec67c19b1e7639c8bf658cb40a65878875a1,1311243,Bug,1376445730,1398202970,a5a33a6833b29457d2ea7fc5b8c31f74a7aa4140,cinder/api/xmlutil.py
cinder,71d9f1170a5fe087de5a957e46d8c9e0fe9fb574,1257198,Bug,1353109414,1386076058,3b2842bf2df46daf4e4d26695c06963499968181,cinder/api/contrib/hosts.py
cinder,7429cc45dc6b90ee0b4b90eff7b231e074ba9e9d,1220286,Bug,1373125061,1378235543,29e889bde9364f30c3f1cbeb7ee835b036451cba,cinder/brick/local_dev/lvm.py
cinder,7429cc45dc6b90ee0b4b90eff7b231e074ba9e9d,1245909,Bug,1373125061,1383071840,d72914f739b1467ad849dd47fddd321965fed928,cinder/brick/local_dev/lvm.py
cinder,7429cc45dc6b90ee0b4b90eff7b231e074ba9e9d,1269958,Bug,1373125061,1389927305,9c1ad54e7815d50d9561d88337724ad2042c92a2,cinder/brick/local_dev/lvm.py
cinder,7429cc45dc6b90ee0b4b90eff7b231e074ba9e9d,1269958,Bug,1373125061,1389927305,9c1ad54e7815d50d9561d88337724ad2042c92a2,cinder/tests/brick/test_brick_lvm.py
cinder,74960fb8de3a84d0f3a5a56f15143647b4182f01,1256763,Bug,1374060774,1385975808,24d6b57d1cb0c4f91545f85ea9c766d1e0ec50a0,cinder/tests/test_volume.py
cinder,74960fb8de3a84d0f3a5a56f15143647b4182f01,1256763,Bug,1374060774,1385975808,24d6b57d1cb0c4f91545f85ea9c766d1e0ec50a0,cinder/volume/api.py
cinder,74960fb8de3a84d0f3a5a56f15143647b4182f01,1256763,Bug,1374060774,1385975808,24d6b57d1cb0c4f91545f85ea9c766d1e0ec50a0,cinder/volume/manager.py
cinder,74960fb8de3a84d0f3a5a56f15143647b4182f01,1349808,Bug,1374060774,1406649048,7fd2eea9710ca96415ee7d08349ae981a262f44f,cinder/volume/manager.py
cinder,7523489e856e637dc6af23638568f4700980360f,1226830,Bug,1377707152,1379466664,587a7e35aa7f0c1cccfa366b795424ba55808e1a,cinder/brick/initiator/connector.py
cinder,7523489e856e637dc6af23638568f4700980360f,1238085,Bug,1377707152,1381432784,b6b9df2940ac07f715f759f4c315b2cf088c2320,cinder/brick/initiator/connector.py
cinder,7567cb5fb6a4201b819d05fcea2bf2b2a34b9031,1255925,Bug,1381283892,1385654214,be4102b0577937c0193703ace9ae7591197341de,cinder/tests/test_quota.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1257068,Bug,1353562000,1386037020,5896966d40884a7bdba2878386ef8f2966d08d1a,cinder/tests/api/v2/test_limits.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1257198,Bug,1353562000,1386076058,3b2842bf2df46daf4e4d26695c06963499968181,cinder/api/v2/limits.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1265148,Bug,1353562000,1388494349,a4c750f3027977551c1fdab430040689a620edb0,cinder/api/v2/volumes.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1265893,Bug,1353562000,1388795811,c32302c5d5f35df39b49d32fcba47a4d36b3783a,cinder/tests/api/v2/test_volumes.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1280100,Bug,1353562000,1392377566,aa7dd439c580378b1ca2d647c7c2b0c32289b2f1,cinder/tests/api/v2/test_limits.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1302609,Bug,1353562000,1396634009,eacab523be3d8f2f97809c785dba98e5e2e75c7b,cinder/api/v2/volumes.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1313116,Bug,1353562000,1398540466,c1c10205423db25bc6b69e0e23b4f56aa2dfbd25,cinder/api/versions.py
cinder,75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1313118,Bug,1353562000,1398540604,c1c10205423db25bc6b69e0e23b4f56aa2dfbd25,cinder/api/versions.py
cinder,768ae7c626fb1adee053d20749dbf7f0081f92a3,1255917,Bug,1375384985,1385651823,b625f558862465184dd28da7215f34c77ec1ece6,cinder/tests/test_db_api.py
cinder,768ae7c626fb1adee053d20749dbf7f0081f92a3,1258004,Bug,1375384985,1386228398,b91e6e31ece12d5b1204680aa0a912e3b9569f3b,cinder/tests/test_db_api.py
cinder,778141a382ca44e02a3781226c02571b657adae9,1280100,Bug,1361553907,1392377566,aa7dd439c580378b1ca2d647c7c2b0c32289b2f1,cinder/tests/test_xenapi_sm.py
cinder,77b23d6355d76a90610698ba06f4980c50ea84a0,1248815,Bug,1376387566,1383814240,0d91b1a86a211610f78ac5c0df5a0b02b5a2f3a1,cinder/tests/api/contrib/test_quotas.py
cinder,77bdcf525eb762d3fb48289c2e35d89363b59cbf,1288816,Bug,1377153284,1394137772,5119d323650f97f12e12fdb6a2a80e46739629fc,cinder/volume/drivers/ibm/xiv_ds8k.py
cinder,77fb5d3b40f4b7ac87865247415611119ef2a57f,1237994,Bug,1368828637,1381424262,51fd5edb106e26d65696ce37a70eef6a4f75b1e2,cinder/brick/local_dev/lvm.py
cinder,77fb5d3b40f4b7ac87865247415611119ef2a57f,1245909,Bug,1368828637,1383071840,d72914f739b1467ad849dd47fddd321965fed928,cinder/brick/local_dev/lvm.py
cinder,77fb5d3b40f4b7ac87865247415611119ef2a57f,1252423,Bug,1368828637,1384819563,b9ff8cd7ad8c402787324d2baca9b32f61eafb4a,cinder/brick/local_dev/lvm.py
cinder,77fb5d3b40f4b7ac87865247415611119ef2a57f,1269958,Bug,1368828637,1389927305,9c1ad54e7815d50d9561d88337724ad2042c92a2,cinder/brick/local_dev/lvm.py
cinder,7ad2f80d05fdf6d0b225292030c27e85e66bd254,1269515,Bug,1369940726,1389825320,99379d6ec00b7bdfe5a625877d8e680f9240efcc,cinder/tests/test_hp3par.py
cinder,7ad2f80d05fdf6d0b225292030c27e85e66bd254,1269515,Bug,1369940726,1389825320,99379d6ec00b7bdfe5a625877d8e680f9240efcc,cinder/volume/drivers/san/hp/hp_3par_common.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1284284,Bug,1384412069,1393289979,5eac161aa81a68e7cc4adb92798f6c3e849da81c,cinder/volume/drivers/vmware/vmdk.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1287176,Bug,1384412069,1393872356,5eac161aa81a68e7cc4adb92798f6c3e849da81c,cinder/volume/drivers/vmware/vmdk.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1287185,Bug,1384412069,1393873439,5eac161aa81a68e7cc4adb92798f6c3e849da81c,cinder/volume/drivers/vmware/vmdk.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1295239,Bug,1384412069,1395349341,cf18199571b7965a8fe77db3d910b0e798f12946,cinder/volume/drivers/vmware/read_write_util.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1332482,Bug,1384412069,1403273920,b07c1a759c8a0cdaaaaaf3e6f1ad7402bf631a44,cinder/volume/drivers/vmware/vmdk.py
cinder,7b64653931628328bd5d70b0cdea8952e6c709f8,1340315,Bug,1384412069,1405027872,15a93312641bb6121d20c7749481104a1ab34bd0,cinder/volume/drivers/vmware/volumeops.py
cinder,7c6e8b8487a72ac4f001a3267cbed3f7647c7bb7,1355622,Bug,1357751097,1407839323,49b54af36a2aacd3d27330636f61d6f996016d65,cinder/volume/drivers/solidfire.py
cinder,7c6e8b8487a72ac4f001a3267cbed3f7647c7bb7,1357261,Bug,1357751097,1408108481,7a72303aff86ba2b06c41e73b35989cddd884652,cinder/volume/drivers/solidfire.py
cinder,7ca4bea7e3d8688c847bdbcfe3e60900c61c297c,1302514,Bug,1395298392,1396625383,bc115eaa477d30826ac17986a6e45844b456e206,cinder/tests/test_vmware_api.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1220813,Bug,1370356708,1378326966,193ad7994d536f644d73849512b574d4f5ee7546,cinder/exception.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1224429,Bug,1370356708,1394028637,13387c01390e70c9d7811760e603e6306d6d7ea7,cinder/db/sqlalchemy/api.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1233861,Bug,1370356708,1380677832,645a84f990c90e28548cf35b4b5f242eb0e0c286,cinder/db/sqlalchemy/migrate_repo/versions/010_add_transfers_table.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1235148,Bug,1370356708,1380891989,2d8b905f474a879ad6a9a441e79bf7b05d2d39a5,cinder/tests/api/contrib/test_volume_transfer.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1235148,Bug,1370356708,1380891989,2d8b905f474a879ad6a9a441e79bf7b05d2d39a5,cinder/transfer/api.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1242980,Bug,1370356708,1382420204,b104d1c0c70898b59b6668970e05cebadecd064a,cinder/api/views/transfers.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1243613,Bug,1370356708,1382534444,ce889d99f61aecd0b4002d44866bbfff8ff6a2c3,cinder/api/contrib/volume_transfer.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1243613,Bug,1370356708,1382534444,ce889d99f61aecd0b4002d44866bbfff8ff6a2c3,cinder/tests/api/contrib/test_volume_transfer.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1255908,Bug,1370356708,1385650672,d02ae9225d8ba4f7373ecced49c2d7c1cd17a732,cinder/api/contrib/volume_transfer.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1256483,Bug,1370356708,1385819659,d54c49a22e3ce147003cc9a926b7b72e8dc9c1a8,cinder/db/sqlalchemy/api.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1272182,Bug,1370356708,1390563334,04dd95bef7e88c2602cca74d542654ec7bdfc754,cinder/tests/test_volume_transfer.py
cinder,7d1534c8f393d1ff3544da37aa672f1d28c49802,1319643,Bug,1370356708,1400146095,6791fa41e06beab23bc7832a3bfa9ab28adf1e34,cinder/transfer/api.py
cinder,7dffd48672091c92d4c9a239fe41fd613b85348b,1238085,Bug,1380669856,1381432784,b6b9df2940ac07f715f759f4c315b2cf088c2320,cinder/volume/drivers/nfs.py
cinder,7e3698417ad8ca0112a05969bcfd7aa60f5bcdd3,1289696,Bug,1392743109,1394273807,b5f7cf989c6f233fb2b0dd759cc33afb94761ec2,cinder/openstack/common/middleware/request_id.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1224030,Bug,1378647746,1378937223,f8ac42460dca22f83a59097530f73b282129cc2b,cinder/tests/test_glusterfs.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1225194,Bug,1378647746,1379120394,863ae9f484089aa5d9e576255b39288da82c1100,cinder/tests/test_volume.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1250816,Bug,1378647746,1384359265,b85cc49588c9f40e091801af33da8c7575058ec0,cinder/tests/test_vmware_vmdk.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1255917,Bug,1378647746,1385651823,b625f558862465184dd28da7215f34c77ec1ece6,cinder/tests/test_db_api.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1256763,Bug,1378647746,1385975808,24d6b57d1cb0c4f91545f85ea9c766d1e0ec50a0,cinder/tests/test_volume.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1257295,Bug,1378647746,1386097031,cb33593e3d93903990b568b41e545f75a4dd5e83,cinder/tests/test_exception.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1258004,Bug,1378647746,1386228398,b91e6e31ece12d5b1204680aa0a912e3b9569f3b,cinder/tests/test_db_api.py
cinder,7f1b0946a843deec3a4a4a9261456c7432999edb,1301348,Bug,1378647746,1396455661,4be8913520f5e9fe4109ade101da9509e4a83360,cinder/tests/test_vmware_vmdk.py
cinder,7f95e011e3c6828f18556e1e56ea5eaae462043f,1369136,Bug,1408930928,1410646124,b04a1dd063d9678747194e416ed157109a17fdc7,cinder/tests/test_zfssa.py
cinder,7f95e011e3c6828f18556e1e56ea5eaae462043f,1369136,Bug,1408930928,1410646124,b04a1dd063d9678747194e416ed157109a17fdc7,cinder/volume/drivers/zfssa/zfssaiscsi.py
cinder,7f95e011e3c6828f18556e1e56ea5eaae462043f,1369136,Bug,1408930928,1410646124,b04a1dd063d9678747194e416ed157109a17fdc7,cinder/volume/drivers/zfssa/zfssarest.py
cinder,7f95e011e3c6828f18556e1e56ea5eaae462043f,1369750,Bug,1408930928,1410829709,f94d671e627dd7b5143422ffe739418fcfb51a70,cinder/tests/test_zfssa.py
cinder,7f95e011e3c6828f18556e1e56ea5eaae462043f,1369750,Bug,1408930928,1410829709,f94d671e627dd7b5143422ffe739418fcfb51a70,cinder/volume/drivers/zfssa/zfssarest.py
cinder,8179007c804d88595a346ad993791fd21a2a9c01,1235358,Bug,1373528905,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/image/image_utils.py
cinder,823989a381138e8acc63995402597b08114c935e,1256763,Bug,1371703731,1385975808,24d6b57d1cb0c4f91545f85ea9c766d1e0ec50a0,cinder/tests/test_volume_rpcapi.py
cinder,824a3b45218d2d548486eec6dac84bea148f4de5,1235358,Bug,1370600207,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/tests/test_nfs.py
cinder,826c4520d093f5e0809a08e10b5d18bf69adc698,1358524,Bug,1351541609,1408416548,4aeb7256ef4cc75bae4ff9258a5bcf6092b3c834,cinder/api/contrib/volume_host_attribute.py
cinder,83e2053567eeb5649b0af8826b71b50517e17f47,1250249,Bug,1361296579,1384230241,9834639454103ee2ba980628f0bc67ad0baa94ff,cinder/tests/test_hp3par.py
cinder,83e2053567eeb5649b0af8826b71b50517e17f47,1269515,Bug,1361296579,1389825320,99379d6ec00b7bdfe5a625877d8e680f9240efcc,cinder/tests/test_hp3par.py
cinder,83e2053567eeb5649b0af8826b71b50517e17f47,1279137,Bug,1361296579,1392184970,dfb1a090334d705425e739e8174a9c1c07009433,cinder/tests/test_hp3par.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1291181,Bug,1393824850,1394613151,1e4d070a5b638de58c87363b18a76171dcd0ce38,cinder/volume/drivers/vmware/vmdk.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1291804,Bug,1393824850,1394705553,1e4d070a5b638de58c87363b18a76171dcd0ce38,cinder/volume/drivers/vmware/vmdk.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1301348,Bug,1393824850,1396455661,4be8913520f5e9fe4109ade101da9509e4a83360,cinder/tests/test_vmware_vmdk.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1301348,Bug,1393824850,1396455661,4be8913520f5e9fe4109ade101da9509e4a83360,cinder/volume/drivers/vmware/vmdk.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1332482,Bug,1393824850,1403273920,b07c1a759c8a0cdaaaaaf3e6f1ad7402bf631a44,cinder/volume/drivers/vmware/vmdk.py
cinder,848ef0043f60795db680afe8f67b633459eaf52c,1341954,Bug,1393824850,1405413327,6a41fe9c5c98a14a355fa81b41aae2c4b0ce0a7b,cinder/volume/drivers/vmware/pbm.py
cinder,85239cc81440d9e5a4aee3c0961c96a4197ad939,1285029,Bug,1393378793,1393421330,6d9bb4bdc915b1ed6ac9d49012eb185a369cc624,cinder/tests/zonemanager/test_brcd_fc_san_lookup_service.py
cinder,85239cc81440d9e5a4aee3c0961c96a4197ad939,1292119,Bug,1393378793,1394745550,371a58fd1d3fb1c2db7e1234f9c51f22b1b8787e,cinder/zonemanager/drivers/brocade/brcd_fc_zone_driver.py
cinder,85b8ef62da3ae13923ebf449da3dcb3da224adb1,1274252,Bug,1378926412,1391040639,9afbd3fbba201ee606cf6e3b57675d3fbf9514b2,cinder/tests/api/contrib/test_volume_type_encryption.py
cinder,867b131e09a43ba7ed36267dcdec751abd652f14,1350504,Bug,1379700429,1406763020,dca3c8323cf8cf12aa8ce4ba21f647ce631e8153,cinder/volume/drivers/glusterfs.py
cinder,86e0125f29d863ec739db6c5eca702e03a250137,1226959,Bug,1370089537,1379502239,3cc149a802346bef063bcb865182e4e21ec8b086,cinder/image/glance.py
cinder,870e984274d9e8d452e7aa383b289955b6896f28,1235358,Bug,1378839886,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/image/image_utils.py
cinder,870e984274d9e8d452e7aa383b289955b6896f28,1235358,Bug,1378839886,1382017937,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,cinder/tests/test_image_utils.py
cinder,881f037d2923874a83f48afa79ed7287a5af6e9f,1220947,Bug,1377731973,1378349130,75e39fc7b232ac54422ba6a3b5e58308e54297b1,cinder/volume/drivers/san/hp/hp_3par_fc.py
cinder,881f037d2923874a83f48afa79ed7287a5af6e9f,1220947,Bug,1377731973,1378349130,75e39fc7b232ac54422ba6a3b5e58308e54297b1,cinder/volume/drivers/san/hp/hp_3par_iscsi.py
cinder,881f037d2923874a83f48afa79ed7287a5af6e9f,1269515,Bug,1377731973,1389825320,99379d6ec00b7bdfe5a625877d8e680f9240efcc,cinder/volume/drivers/san/hp/hp_3par_iscsi.py
cinder,881f037d2923874a83f48afa79ed7287a5af6e9f,1279137,Bug,1377731973,1392184970,dfb1a090334d705425e739e8174a9c1c07009433,cinder/volume/drivers/san/hp/hp_3par_fc.py
cinder,881f037d2923874a83f48afa79ed7287a5af6e9f,1279137,Bug,1377731973,1392184970,dfb1a090334d705425e739e8174a9c1c07009433,cinder/volume/drivers/san/hp/hp_3par_iscsi.py
cinder,8aac388cc091b6c79c2d0650810acf72a1097446,1325481,Bug,1375822854,1401708267,7ef73d325bac3a57970be1fc0cfe8b0d871f533e,cinder/volume/driver.py
cinder,8b1ae18ba95f04fedc04592b419401d75d448543,1277168,Bug,1373054990,1391834238,ea7d4a599224b5d0c7674d03993bbe72c49f0d51,doc/source/conf.py
cinder,8b35b1d714444a385a200e3e006ce3af84dae3c9,1274601,Bug,1377030960,1391119632,d311066dd43bdc4598fa76837d78ecfac16f5e58,cinder/volume/manager.py
cinder,8eb35516bda872220c5c044638365c87bcf35f33,1325116,Bug,1392840762,1401502900,759b3dcefc708aade88fd9c5906f86de9c7c67a8,cinder/volume/drivers/san/hp/hp_lefthand_iscsi.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1233861,Bug,1377710719,1380677832,645a84f990c90e28548cf35b4b5f242eb0e0c286,cinder/db/sqlalchemy/migrate_repo/versions/020_add_volume_admin_metadata_table.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1246291,Bug,1377710719,1383150577,d281149ea0f860c7c862f7897710d2e1fcb681e7,cinder/volume/api.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1255802,Bug,1377710719,1385621712,b523699ce039d77e0bc02eb2c00e436c2e28a274,cinder/api/contrib/volume_actions.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1256483,Bug,1377710719,1385819659,d54c49a22e3ce147003cc9a926b7b72e8dc9c1a8,cinder/db/sqlalchemy/api.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1258004,Bug,1377710719,1386228398,b91e6e31ece12d5b1204680aa0a912e3b9569f3b,cinder/volume/api.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1259336,Bug,1377710719,1386647927,bc16517ac7351b715d0202f7beb5a5e0d7ff8f97,cinder/api/contrib/volume_actions.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1265725,Bug,1377710719,1388752743,3c876c67eb32ecffb58a2234c828e5cfee70ec90,cinder/volume/api.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1265893,Bug,1377710719,1388795811,c32302c5d5f35df39b49d32fcba47a4d36b3783a,cinder/api/v2/volumes.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1267423,Bug,1377710719,1389282447,f78746062f942b30d73f2575c41dee26b3619f2f,cinder/api/contrib/volume_actions.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1272365,Bug,1377710719,1390593187,b1e7d0ad220d869323754683dbb447f6821ef705,cinder/db/api.py
cinder,900851ffe36e3f4143ec9126c5bf69dea0853114,1342046,Bug,1377710719,1405430268,ed2f3ad04410e1236eba95ef6d9025aa901ddbf3,cinder/volume/api.py
cinder,9090f99986c5b2cf725814e6ab64fd2d2a829d3e,1286285,Bug,1393354472,1393631787,b493dcce93418ed09f0e2b7e1dccc20270deb75c,cinder/volume/drivers/san/hp/hp_3par_common.py
cinder,9090f99986c5b2cf725814e6ab64fd2d2a829d3e,1315195,Bug,1393354472,1399001411,541cc9d53ac999535edcb7a02d1a76a883cfb02b,cinder/tests/test_hp3par.py
cinder,945a48e3b62192ce72440f0bb382c5dccab954a5,1269958,Bug,1375859046,1389927305,9c1ad54e7815d50d9561d88337724ad2042c92a2,cinder/tests/brick/test_brick_lvm.py
cinder,949291c3e59ea922cf6acb6a23ade5fcd65087d0,1302621,Bug,1359350027,1396634793,0756cf8ec3f2c73b4141b4b6dc597e82e47de669,cinder/tests/test_volume.py
cinder,956731973ee872d38eebacfb519ed62d6767a319,1263820,Bug,1352311788,1387873352,1e73e64e7407294dc68af9c09323e2b396335c4a,cinder/volume/manager.py
cinder,96677735f6d8f1f5b6380127956921f719aab799,1221946,Bug,1378232765,1378519761,4ea6dfd0b1140e437703128bf52d65dbd2751751,cinder/tests/test_nexenta.py
cinder,96677735f6d8f1f5b6380127956921f719aab799,1221946,Bug,1378232765,1378519761,4ea6dfd0b1140e437703128bf52d65dbd2751751,cinder/volume/drivers/nexenta/nfs.py
cinder,96677735f6d8f1f5b6380127956921f719aab799,1246079,Bug,1378232765,1383095871,e7319bcebdc225a4b7f784acebbf2cd00f3a3e3b,cinder/volume/drivers/nexenta/nfs.py
cinder,966a514821738caf7835e7781037a04454e3299d,1240287,Bug,1379712727,1381897612,ec442e41d2d243003a42ed60ae862e96142a5cde,cinder/volume/drivers/lvm.py
cinder,9785963c841aff5ea1c159da81f93c2bf62c70c6,1243840,Bug,1346360312,1382564968,587fd9021982e3b1fb0c5765df6bad2723701031,cinder/brick/iscsi/iscsi.py
cinder,9785963c841aff5ea1c159da81f93c2bf62c70c6,1248415,Bug,1346360312,1383736644,a9267644ee09591e2d642d6c1204d94a9fdd8c82,cinder/brick/iscsi/iscsi.py
cinder,9834639454103ee2ba980628f0bc67ad0baa94ff,1269515,Bug,1389128459,1389825320,99379d6ec00b7bdfe5a625877d8e680f9240efcc,cinder/volume/drivers/san/hp/hp_3par_common.py
cinder,98aa91b0e271d6fbd9dfe43bf4152fb138a46a89,1376349,Bug,1410541884,1412196402,933a7c01ffa78810b283aa3c3b32d75e4c4504bb,cinder/volume/drivers/netapp/eseries/iscsi.py
cinder,99379d6ec00b7bdfe5a625877d8e680f9240efcc,1279137,Bug,1390851632,1392184970,dfb1a090334d705425e739e8174a9c1c07009433,cinder/volume/drivers/san/hp/hp_3par_common.py
cinder,99379d6ec00b7bdfe5a625877d8e680f9240efcc,1279137,Bug,1390851632,1392184970,dfb1a090334d705425e739e8174a9c1c07009433,cinder/volume/drivers/san/hp/hp_3par_iscsi.py
cinder,99379d6ec00b7bdfe5a625877d8e680f9240efcc,1313894,Bug,1390851632,1398729782,32bac00ea003015add0d33be262cb3002e4c43af,cinder/volume/drivers/san/hp/hp_3par_common.py
cinder,997ed18ee1e69f619818eb92144a2dc0e706e618,1367238,Bug,1408990483,1410276185,3fff55681739872ab125aa7f0677f7d836c10615,cinder/tests/test_ibmnas.py
cinder,998bee4a5da75a9eb39b6d3bdc6a96791fb6d8aa,1285673,Bug,1377087299,1393526793,2e15055eb572b1745e8c4a14b186e5defb7971f0,cinder/tests/scheduler/test_host_manager.py
cinder,9a9d8cec7ccbe13c7787d6ec813d7c1051538c3a,1343544,Bug,1404916187,1405640891,4499b62738e5ad25838eae0398f0d15bf5132387,cinder/openstack/common/log.py
cinder,9bfc5b0bf58ecb7de5904cbd41db6de7330187e3,1310559,Bug,1397859419,1398092302,a221a30b32aa94077f352719b2637b51c1809069,cinder/tests/test_storwize_svc.py
cinder,9c2029a8019e04634acf26ee780b59f78e19331f,1343544,Bug,1385138297,1405640891,4499b62738e5ad25838eae0398f0d15bf5132387,cinder/openstack/common/log.py
